# blastn
# Iteration: 0
# Query: OTU259
# RID: 8J615DJN015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 103 hits found
OTU259	MH862034.1	82.609	46	8	0	1	46	684	639	0.009	48.2
OTU259	MH862029.1	88.889	36	4	0	1	36	742	707	0.009	48.2
OTU259	MH862015.1	88.889	36	4	0	1	36	624	589	0.009	48.2
OTU259	MH862014.1	88.889	36	4	0	1	36	724	689	0.009	48.2
OTU259	MH861812.1	82.609	46	8	0	1	46	687	642	0.009	48.2
OTU259	MH861803.1	88.889	36	4	0	1	36	615	580	0.009	48.2
OTU259	MH861802.1	88.889	36	4	0	1	36	718	683	0.009	48.2
OTU259	MH861464.1	88.889	36	4	0	1	36	610	575	0.009	48.2
OTU259	MH861451.1	88.889	36	4	0	1	36	945	910	0.009	48.2
OTU259	MK163781.1	88.889	36	4	0	1	36	658	623	0.009	48.2
OTU259	MK404672.1	88.889	36	4	0	1	36	696	661	0.009	48.2
OTU259	MH020191.1	88.889	36	4	0	1	36	667	632	0.009	48.2
OTU259	MG722733.1	88.889	36	4	0	1	36	582	547	0.009	48.2
OTU259	KX196783.1	88.889	36	4	0	1	36	627	592	0.009	48.2
OTU259	KU559361.1	88.889	36	4	0	1	36	646	611	0.009	48.2
OTU259	KU559360.1	88.889	36	4	0	1	36	643	608	0.009	48.2
OTU259	KU559341.1	88.889	36	4	0	1	36	644	609	0.009	48.2
OTU259	KU559340.1	88.889	36	4	0	1	36	644	609	0.009	48.2
OTU259	LC014888.1	88.889	36	4	0	1	36	605	570	0.009	48.2
OTU259	KJ668434.1	82.609	46	8	0	1	46	700	655	0.009	48.2
OTU259	KM411465.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU259	JX434676.1	88.889	36	4	0	1	36	624	589	0.009	48.2
OTU259	KM373240.1	88.889	36	4	0	1	36	672	637	0.009	48.2
OTU259	KC572033.1	88.889	36	4	0	1	36	622	587	0.009	48.2
OTU259	KC572019.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU259	KJ855942.1	88.889	36	4	0	1	36	680	645	0.009	48.2
OTU259	JN225961.1	88.889	36	4	0	1	36	616	581	0.009	48.2
OTU259	HQ604799.1	88.889	36	4	0	1	36	668	633	0.009	48.2
OTU259	AF454430.1	88.889	36	4	0	1	36	639	604	0.009	48.2
OTU259	AF454429.1	88.889	36	4	0	1	36	655	620	0.009	48.2
OTU259	AF454427.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU259	AF506450.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU259	AF506429.1	88.889	36	4	0	1	36	342	307	0.009	48.2
OTU259	AF506428.1	88.889	36	4	0	1	36	336	301	0.009	48.2
OTU259	AF506423.1	82.609	46	8	0	1	46	332	287	0.009	48.2
OTU259	AF506419.1	88.889	36	4	0	1	36	342	307	0.009	48.2
OTU259	AF506417.1	88.889	36	4	0	1	36	368	333	0.009	48.2
OTU259	AF506416.1	88.889	36	4	0	1	36	415	380	0.009	48.2
OTU259	AF506415.1	88.889	36	4	0	1	36	424	389	0.009	48.2
OTU259	AF506414.1	88.889	36	4	0	1	36	350	315	0.009	48.2
OTU259	AF506403.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU259	AF506402.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU259	AF506389.1	88.889	36	4	0	1	36	349	314	0.009	48.2
OTU259	AF511444.1	88.889	36	4	0	1	36	885	850	0.009	48.2
OTU259	AF511442.1	88.889	36	4	0	1	36	949	914	0.009	48.2
OTU259	AF511440.1	88.889	36	4	0	1	36	951	916	0.009	48.2
OTU259	AF511439.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU259	AF511438.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU259	AF511437.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU259	AF261281.1	88.889	36	4	0	1	36	36	1	0.009	48.2
OTU259	AF516569.1	88.889	36	4	0	1	36	966	931	0.009	48.2
OTU259	AF516568.1	88.889	36	4	0	1	36	966	931	0.009	48.2
OTU259	AF516559.1	88.889	36	4	0	1	36	965	930	0.009	48.2
OTU259	AF516558.1	88.889	36	4	0	1	36	637	602	0.009	48.2
OTU259	KJ855957.1	86.111	36	5	0	1	36	716	681	0.11	45.5
# blastn
# Iteration: 0
# Query: OTU356
# RID: 8J615DJN015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 103 hits found
OTU356	EU617241.1	94.231	312	17	1	1	311	682	371	1.60e-132	480
OTU356	MG891795.1	98.077	52	1	0	1	52	686	635	2.91e-15	90.6
OTU356	MG891795.1	89.474	57	6	0	255	311	427	371	1.84e-11	77.9
OTU356	LN864523.1	89.474	57	6	0	255	311	264	208	1.84e-11	77.9
OTU356	KP418788.1	92.308	52	4	0	1	52	641	590	1.84e-11	77.0
OTU356	MG572361.1	87.719	57	7	0	255	311	447	391	2.24e-10	73.4
OTU356	MH001946.1	91.667	48	4	0	1	48	637	590	2.73e-09	69.8
OTU356	GQ121300.1	90.385	52	3	1	1	52	693	644	2.73e-09	69.8
OTU356	MF035961.1	89.583	48	5	0	1	48	619	572	1.16e-07	65.3
OTU356	KJ512160.1	97.368	38	1	0	1	38	669	632	1.16e-07	65.3
OTU356	KJ512159.1	97.368	38	1	0	1	38	668	631	1.16e-07	65.3
OTU356	KJ512146.1	97.368	38	1	0	1	38	671	634	1.16e-07	65.3
OTU356	KJ512146.1	73.043	115	25	3	198	311	498	389	1.41e-06	61.7
OTU356	MK049963.1	84.211	57	9	0	255	311	414	358	1.16e-07	64.4
OTU356	MK049963.1	84.211	38	6	0	1	38	690	653	0.38	42.8
OTU356	KT067745.1	91.489	47	3	1	1	46	644	598	1.16e-07	64.4
OTU356	KJ670286.1	97.222	36	1	0	1	36	380	345	1.41e-06	61.7
OTU356	KJ670288.1	90.476	42	4	0	1	42	425	384	4.93e-06	59.0
OTU356	KF741596.1	87.234	47	2	2	4	48	810	766	2.10e-04	53.6
OTU356	MH873506.1	84.783	46	7	0	1	46	49	4	7.32e-04	52.7
OTU356	MH873503.1	84.783	46	7	0	1	46	49	4	7.32e-04	52.7
OTU356	MH862035.1	84.783	46	7	0	1	46	677	632	7.32e-04	52.7
OTU356	MH861811.1	84.783	46	7	0	1	46	695	650	7.32e-04	52.7
OTU356	KC589017.1	84.783	46	7	0	1	46	695	650	7.32e-04	52.7
OTU356	AB470241.1	84.783	46	7	0	1	46	676	631	7.32e-04	52.7
OTU356	MH873502.1	82.609	46	8	0	1	46	49	4	0.003	50.0
OTU356	MH862030.1	85.714	42	6	0	1	42	744	703	0.003	50.0
OTU356	MH861394.1	84.091	44	7	0	1	44	627	584	0.009	49.1
OTU356	MH861393.1	84.091	44	7	0	1	44	619	576	0.009	49.1
OTU356	KP814402.1	80.357	56	10	1	1	56	790	736	0.009	49.1
OTU356	KC514822.1	80.357	56	10	1	1	56	619	565	0.009	49.1
OTU356	MK532847.1	88.889	36	4	0	1	36	657	622	0.009	48.2
OTU356	MH979286.1	88.889	36	4	0	1	36	686	651	0.009	48.2
OTU356	MH910543.1	88.889	36	4	0	1	36	701	666	0.009	48.2
OTU356	MH873741.1	88.889	36	4	0	1	36	38	3	0.009	48.2
OTU356	MH873717.1	88.889	36	4	0	1	36	134	99	0.009	48.2
OTU356	MH873504.1	82.609	46	8	0	1	46	49	4	0.009	48.2
OTU356	MH873180.1	88.889	36	4	0	1	36	199	164	0.009	48.2
OTU356	MH873178.1	88.889	36	4	0	1	36	744	709	0.009	48.2
OTU356	MH864083.1	88.889	36	4	0	1	36	759	724	0.009	48.2
OTU356	MH862053.1	88.889	36	4	0	1	36	625	590	0.009	48.2
OTU356	MH862044.1	88.889	36	4	0	1	36	831	796	0.009	48.2
OTU356	MH862043.1	88.889	36	4	0	1	36	829	794	0.009	48.2
OTU356	MH862042.1	88.889	36	4	0	1	36	832	797	0.009	48.2
OTU356	MH862041.1	88.889	36	4	0	1	36	807	772	0.009	48.2
OTU356	MH862036.1	82.609	46	8	0	1	46	671	626	0.009	48.2
OTU356	MH862034.1	82.609	46	8	0	1	46	684	639	0.009	48.2
OTU356	MH862029.1	88.889	36	4	0	1	36	742	707	0.009	48.2
OTU356	MH862015.1	88.889	36	4	0	1	36	624	589	0.009	48.2
OTU356	MH862014.1	88.889	36	4	0	1	36	724	689	0.009	48.2
OTU356	MH861812.1	82.609	46	8	0	1	46	687	642	0.009	48.2
OTU356	MH861803.1	88.889	36	4	0	1	36	615	580	0.009	48.2
OTU356	MH861802.1	88.889	36	4	0	1	36	718	683	0.009	48.2
OTU356	MH861464.1	88.889	36	4	0	1	36	610	575	0.009	48.2
OTU356	MH861451.1	88.889	36	4	0	1	36	945	910	0.009	48.2
OTU356	MH861438.1	88.889	36	4	0	1	36	750	715	0.009	48.2
OTU356	MH861437.1	88.889	36	4	0	1	36	642	607	0.009	48.2
OTU356	MK163781.1	88.889	36	4	0	1	36	658	623	0.009	48.2
OTU356	MK404672.1	88.889	36	4	0	1	36	696	661	0.009	48.2
OTU356	MH020191.1	88.889	36	4	0	1	36	667	632	0.009	48.2
OTU356	MG722733.1	88.889	36	4	0	1	36	582	547	0.009	48.2
OTU356	KX196783.1	88.889	36	4	0	1	36	627	592	0.009	48.2
OTU356	KU559361.1	88.889	36	4	0	1	36	646	611	0.009	48.2
OTU356	KU559360.1	88.889	36	4	0	1	36	643	608	0.009	48.2
OTU356	KU559341.1	88.889	36	4	0	1	36	644	609	0.009	48.2
OTU356	KU559340.1	88.889	36	4	0	1	36	644	609	0.009	48.2
OTU356	LC014888.1	88.889	36	4	0	1	36	605	570	0.009	48.2
OTU356	KJ668434.1	82.609	46	8	0	1	46	700	655	0.009	48.2
OTU356	KM411465.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU356	JX434676.1	88.889	36	4	0	1	36	624	589	0.009	48.2
OTU356	KM373240.1	88.889	36	4	0	1	36	672	637	0.009	48.2
OTU356	KC572033.1	88.889	36	4	0	1	36	622	587	0.009	48.2
OTU356	KC572019.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU356	KJ855942.1	88.889	36	4	0	1	36	680	645	0.009	48.2
OTU356	JN225961.1	88.889	36	4	0	1	36	616	581	0.009	48.2
OTU356	HQ604799.1	88.889	36	4	0	1	36	668	633	0.009	48.2
OTU356	AF454430.1	88.889	36	4	0	1	36	639	604	0.009	48.2
OTU356	AF454429.1	88.889	36	4	0	1	36	655	620	0.009	48.2
OTU356	AF454427.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU356	AF506450.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU356	AF506429.1	88.889	36	4	0	1	36	342	307	0.009	48.2
OTU356	AF506428.1	88.889	36	4	0	1	36	336	301	0.009	48.2
OTU356	AF506423.1	82.609	46	8	0	1	46	332	287	0.009	48.2
OTU356	AF506419.1	88.889	36	4	0	1	36	342	307	0.009	48.2
OTU356	AF506417.1	88.889	36	4	0	1	36	368	333	0.009	48.2
OTU356	AF506416.1	88.889	36	4	0	1	36	415	380	0.009	48.2
OTU356	AF506415.1	88.889	36	4	0	1	36	424	389	0.009	48.2
OTU356	AF506414.1	88.889	36	4	0	1	36	350	315	0.009	48.2
OTU356	AF506403.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU356	AF506402.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU356	AF506389.1	88.889	36	4	0	1	36	349	314	0.009	48.2
OTU356	AF511444.1	88.889	36	4	0	1	36	885	850	0.009	48.2
OTU356	AF511442.1	88.889	36	4	0	1	36	949	914	0.009	48.2
OTU356	AF511440.1	88.889	36	4	0	1	36	951	916	0.009	48.2
OTU356	AF511439.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU356	AF511438.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU356	AF511437.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU356	AF261281.1	88.889	36	4	0	1	36	36	1	0.009	48.2
OTU356	AF516569.1	88.889	36	4	0	1	36	966	931	0.009	48.2
OTU356	AF516568.1	88.889	36	4	0	1	36	966	931	0.009	48.2
OTU356	AF516559.1	88.889	36	4	0	1	36	965	930	0.009	48.2
OTU356	AF516558.1	88.889	36	4	0	1	36	637	602	0.009	48.2
OTU356	KJ855957.1	86.111	36	5	0	1	36	716	681	0.11	45.5
# blastn
# Iteration: 0
# Query: OTU277
# RID: 8J615DJN015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 103 hits found
OTU277	EU617241.1	96.463	311	11	0	1	311	682	372	7.76e-143	514
OTU277	MG891795.1	100.000	47	0	0	1	47	686	640	3.55e-14	86.0
OTU277	MG891795.1	87.500	56	7	0	256	311	427	372	7.81e-10	72.5
OTU277	LN864523.1	89.286	56	6	0	256	311	264	209	1.84e-11	77.0
OTU277	KP418788.1	90.385	52	5	0	1	52	641	590	7.81e-10	72.5
OTU277	MH001946.1	91.489	47	4	0	1	47	637	591	9.52e-09	68.0
OTU277	MG572361.1	85.714	56	8	0	256	311	447	392	9.52e-09	68.0
OTU277	KJ512160.1	97.368	38	1	0	1	38	669	632	1.16e-07	65.3
OTU277	KJ512159.1	97.368	38	1	0	1	38	668	631	1.16e-07	65.3
OTU277	KJ512146.1	97.368	38	1	0	1	38	671	634	1.16e-07	65.3
OTU277	KJ512146.1	81.481	54	10	0	258	311	443	390	6.01e-05	55.4
OTU277	GQ121300.1	88.462	52	4	1	1	52	693	644	1.16e-07	65.3
OTU277	MF035961.1	91.111	45	4	0	1	45	619	575	1.16e-07	64.4
OTU277	KT067745.1	91.489	47	3	1	1	46	644	598	1.16e-07	64.4
OTU277	KJ670286.1	97.222	36	1	0	1	36	380	345	1.41e-06	61.7
OTU277	MK049963.1	82.143	56	10	0	256	311	414	359	4.93e-06	59.0
OTU277	MK049963.1	84.211	38	6	0	1	38	690	653	0.38	42.8
OTU277	KJ670288.1	90.476	42	4	0	1	42	425	384	4.93e-06	59.0
OTU277	MH873506.1	84.783	46	7	0	1	46	49	4	7.32e-04	52.7
OTU277	MH873503.1	84.783	46	7	0	1	46	49	4	7.32e-04	52.7
OTU277	MH862035.1	84.783	46	7	0	1	46	677	632	7.32e-04	52.7
OTU277	MH861811.1	84.783	46	7	0	1	46	695	650	7.32e-04	52.7
OTU277	KC589017.1	84.783	46	7	0	1	46	695	650	7.32e-04	52.7
OTU277	AB470241.1	84.783	46	7	0	1	46	676	631	7.32e-04	52.7
OTU277	KF741596.1	91.892	37	1	1	4	40	810	776	7.32e-04	51.8
OTU277	MH873502.1	82.609	46	8	0	1	46	49	4	0.003	50.0
OTU277	MH862030.1	85.714	42	6	0	1	42	744	703	0.003	50.0
OTU277	MH861394.1	84.091	44	7	0	1	44	627	584	0.009	49.1
OTU277	MH861393.1	84.091	44	7	0	1	44	619	576	0.009	49.1
OTU277	MH857355.1	81.633	49	9	0	1	49	731	683	0.009	49.1
OTU277	MH857354.1	81.633	49	9	0	1	49	724	676	0.009	49.1
OTU277	MK532847.1	88.889	36	4	0	1	36	657	622	0.009	48.2
OTU277	MH979286.1	88.889	36	4	0	1	36	686	651	0.009	48.2
OTU277	MH910543.1	88.889	36	4	0	1	36	701	666	0.009	48.2
OTU277	MH873741.1	88.889	36	4	0	1	36	38	3	0.009	48.2
OTU277	MH873717.1	88.889	36	4	0	1	36	134	99	0.009	48.2
OTU277	MH873504.1	82.609	46	8	0	1	46	49	4	0.009	48.2
OTU277	MH873180.1	88.889	36	4	0	1	36	199	164	0.009	48.2
OTU277	MH873178.1	88.889	36	4	0	1	36	744	709	0.009	48.2
OTU277	MH864083.1	88.889	36	4	0	1	36	759	724	0.009	48.2
OTU277	MH862053.1	88.889	36	4	0	1	36	625	590	0.009	48.2
OTU277	MH862044.1	88.889	36	4	0	1	36	831	796	0.009	48.2
OTU277	MH862043.1	88.889	36	4	0	1	36	829	794	0.009	48.2
OTU277	MH862042.1	88.889	36	4	0	1	36	832	797	0.009	48.2
OTU277	MH862041.1	88.889	36	4	0	1	36	807	772	0.009	48.2
OTU277	MH862036.1	82.609	46	8	0	1	46	671	626	0.009	48.2
OTU277	MH862034.1	82.609	46	8	0	1	46	684	639	0.009	48.2
OTU277	MH862029.1	88.889	36	4	0	1	36	742	707	0.009	48.2
OTU277	MH862015.1	88.889	36	4	0	1	36	624	589	0.009	48.2
OTU277	MH862014.1	88.889	36	4	0	1	36	724	689	0.009	48.2
OTU277	MH861812.1	82.609	46	8	0	1	46	687	642	0.009	48.2
OTU277	MH861803.1	88.889	36	4	0	1	36	615	580	0.009	48.2
OTU277	MH861802.1	88.889	36	4	0	1	36	718	683	0.009	48.2
OTU277	MH861464.1	88.889	36	4	0	1	36	610	575	0.009	48.2
OTU277	MH861451.1	88.889	36	4	0	1	36	945	910	0.009	48.2
OTU277	MK163781.1	88.889	36	4	0	1	36	658	623	0.009	48.2
OTU277	MK404672.1	88.889	36	4	0	1	36	696	661	0.009	48.2
OTU277	MH020191.1	88.889	36	4	0	1	36	667	632	0.009	48.2
OTU277	MG722733.1	88.889	36	4	0	1	36	582	547	0.009	48.2
OTU277	KX196783.1	88.889	36	4	0	1	36	627	592	0.009	48.2
OTU277	KU559361.1	88.889	36	4	0	1	36	646	611	0.009	48.2
OTU277	KU559360.1	88.889	36	4	0	1	36	643	608	0.009	48.2
OTU277	KU559341.1	88.889	36	4	0	1	36	644	609	0.009	48.2
OTU277	KU559340.1	88.889	36	4	0	1	36	644	609	0.009	48.2
OTU277	LC014888.1	88.889	36	4	0	1	36	605	570	0.009	48.2
OTU277	KJ668434.1	82.609	46	8	0	1	46	700	655	0.009	48.2
OTU277	KP814402.1	82.609	46	8	0	1	46	790	745	0.009	48.2
OTU277	KM411465.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU277	JX434676.1	88.889	36	4	0	1	36	624	589	0.009	48.2
OTU277	KM373240.1	88.889	36	4	0	1	36	672	637	0.009	48.2
OTU277	KC572033.1	88.889	36	4	0	1	36	622	587	0.009	48.2
OTU277	KC572019.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU277	KJ855942.1	88.889	36	4	0	1	36	680	645	0.009	48.2
OTU277	KC514822.1	82.609	46	8	0	1	46	619	574	0.009	48.2
OTU277	JN225961.1	88.889	36	4	0	1	36	616	581	0.009	48.2
OTU277	HQ604799.1	88.889	36	4	0	1	36	668	633	0.009	48.2
OTU277	AF454430.1	88.889	36	4	0	1	36	639	604	0.009	48.2
OTU277	AF454429.1	88.889	36	4	0	1	36	655	620	0.009	48.2
OTU277	AF454427.1	88.889	36	4	0	1	36	636	601	0.009	48.2
OTU277	AF506450.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU277	AF506429.1	88.889	36	4	0	1	36	342	307	0.009	48.2
OTU277	AF506428.1	88.889	36	4	0	1	36	336	301	0.009	48.2
OTU277	AF506423.1	82.609	46	8	0	1	46	332	287	0.009	48.2
OTU277	AF506419.1	88.889	36	4	0	1	36	342	307	0.009	48.2
OTU277	AF506417.1	88.889	36	4	0	1	36	368	333	0.009	48.2
OTU277	AF506416.1	88.889	36	4	0	1	36	415	380	0.009	48.2
OTU277	AF506415.1	88.889	36	4	0	1	36	424	389	0.009	48.2
OTU277	AF506414.1	88.889	36	4	0	1	36	350	315	0.009	48.2
OTU277	AF506403.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU277	AF506402.1	88.889	36	4	0	1	36	366	331	0.009	48.2
OTU277	AF506389.1	88.889	36	4	0	1	36	349	314	0.009	48.2
OTU277	AF511444.1	88.889	36	4	0	1	36	885	850	0.009	48.2
OTU277	AF511442.1	88.889	36	4	0	1	36	949	914	0.009	48.2
OTU277	AF511440.1	88.889	36	4	0	1	36	951	916	0.009	48.2
OTU277	AF511439.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU277	AF511438.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU277	AF511437.1	88.889	36	4	0	1	36	952	917	0.009	48.2
OTU277	AF261281.1	88.889	36	4	0	1	36	36	1	0.009	48.2
OTU277	AF516569.1	88.889	36	4	0	1	36	966	931	0.009	48.2
OTU277	AF516568.1	88.889	36	4	0	1	36	966	931	0.009	48.2
OTU277	AF516559.1	88.889	36	4	0	1	36	965	930	0.009	48.2
OTU277	AF516558.1	88.889	36	4	0	1	36	637	602	0.009	48.2
OTU277	KJ855957.1	86.111	36	5	0	1	36	716	681	0.11	45.5
# blastn
# Iteration: 0
# Query: OTU1298
# RID: 8J615DJN015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 100 hits found
OTU1298	KM624498.1	99.632	272	1	0	1	272	559	288	1.08e-134	487
OTU1298	KC436057.1	99.265	272	2	0	1	272	766	495	1.31e-133	482
OTU1298	KM624496.1	99.267	273	1	1	1	272	560	288	4.59e-133	480
OTU1298	LN846837.1	99.267	273	1	1	1	272	586	314	4.59e-133	480
OTU1298	MH855861.1	99.265	272	1	1	1	272	591	321	1.60e-132	479
OTU1298	NR_154782.1	99.265	272	1	1	1	272	557	287	1.60e-132	479
OTU1298	MF663283.1	99.265	272	1	1	1	272	558	288	1.60e-132	479
OTU1298	KY712554.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712552.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712551.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712550.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712549.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712548.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712547.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712546.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712545.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712544.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712543.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712542.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712539.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712538.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712533.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712528.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712525.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712524.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712523.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712518.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712514.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712505.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712502.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KY712496.1	99.265	272	1	1	1	272	556	286	1.60e-132	479
OTU1298	KX977396.1	99.265	272	1	1	1	272	579	309	1.60e-132	479
OTU1298	KU145618.1	99.265	272	1	1	1	272	604	334	1.60e-132	479
OTU1298	KU145617.1	99.265	272	1	1	1	272	605	335	1.60e-132	479
OTU1298	KU145614.1	99.265	272	1	1	1	272	605	335	1.60e-132	479
OTU1298	KU145607.1	99.265	272	1	1	1	272	606	336	1.60e-132	479
